material,content,radius,soil_eps,soil_sig,x,y,folder,target_type,soil_class,burial_depth,depth_class,radius_class,target_difficulty,group_id,stratum,is_hard,image_path,condition_path,split
pvc,free_space,0.1,4,0.001,1.05,0.36,pvc_free_space_r0.1_eps4_sig0.001_x1.05_y0.36,pvc_free_space,S_eps4_sig0.001,0.64,D3_deep,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps4_sig0.001_y0.36,pvc_free_space|S_eps4_sig0.001|R4_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.1_eps4_sig0.001_x1.05_y0.36.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps4_sig0.001_x1.05_y0.36.in,train
pvc,water,0.1,10,0.005,2.08,0.79,pvc_water_r0.1_eps10_sig0.005_x2.08_y0.79,pvc_water,S_eps10_sig0.005,0.20999999999999996,D1_shallow,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps10_sig0.005_y0.79,pvc_water|S_eps10_sig0.005|R4_large|D1_shallow,False,dataset_split/images/train/pvc_water_r0.1_eps10_sig0.005_x2.08_y0.79.png,dataset_split/conditions/train/pvc_water_r0.1_eps10_sig0.005_x2.08_y0.79.in,train
steel,free_space,0.05,4,0.001,1.07,0.58,steel_free_space_r0.05_eps4_sig0.001_x1.07_y0.58,steel_free_space,S_eps4_sig0.001,0.42000000000000004,D2_medium,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps4_sig0.001_y0.58,steel_free_space|S_eps4_sig0.001|R2_medium_small|D2_medium,False,dataset_split/images/train/steel_free_space_r0.05_eps4_sig0.001_x1.07_y0.58.png,dataset_split/conditions/train/steel_free_space_r0.05_eps4_sig0.001_x1.07_y0.58.in,train
pvc,free_space,0.05,10,0.005,2.31,0.51,pvc_free_space_r0.05_eps10_sig0.005_x2.31_y0.51,pvc_free_space,S_eps10_sig0.005,0.49,D2_medium,R2_medium_small,hard_weak_pvc,pvc_free_space_r0.05_eps10_sig0.005_y0.51,pvc_free_space|S_eps10_sig0.005|R2_medium_small|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.05_eps10_sig0.005_x2.31_y0.51.png,dataset_split/conditions/train/pvc_free_space_r0.05_eps10_sig0.005_x2.31_y0.51.in,train
steel,free_space,0.1,20,0.02,2.93,0.67,steel_free_space_r0.1_eps20_sig0.02_x2.93_y0.67,steel_free_space,S_eps20_sig0.02,0.32999999999999996,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps20_sig0.02_y0.67,steel_free_space|S_eps20_sig0.02|R4_large|D2_medium,True,dataset_split/images/train/steel_free_space_r0.1_eps20_sig0.02_x2.93_y0.67.png,dataset_split/conditions/train/steel_free_space_r0.1_eps20_sig0.02_x2.93_y0.67.in,train
steel,free_space,0.08,10,0.005,1.41,0.58,steel_free_space_r0.08_eps10_sig0.005_x1.41_y0.58,steel_free_space,S_eps10_sig0.005,0.42000000000000004,D2_medium,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps10_sig0.005_y0.58,steel_free_space|S_eps10_sig0.005|R3_medium_large|D2_medium,False,dataset_split/images/train/steel_free_space_r0.08_eps10_sig0.005_x1.41_y0.58.png,dataset_split/conditions/train/steel_free_space_r0.08_eps10_sig0.005_x1.41_y0.58.in,train
pvc,free_space,0.1,4,0.001,1.22,0.33,pvc_free_space_r0.1_eps4_sig0.001_x1.22_y0.33,pvc_free_space,S_eps4_sig0.001,0.6699999999999999,D3_deep,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps4_sig0.001_y0.33,pvc_free_space|S_eps4_sig0.001|R4_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.1_eps4_sig0.001_x1.22_y0.33.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps4_sig0.001_x1.22_y0.33.in,train
pvc,free_space,0.08,10,0.005,1.86,0.31,pvc_free_space_r0.08_eps10_sig0.005_x1.86_y0.31,pvc_free_space,S_eps10_sig0.005,0.69,D3_deep,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps10_sig0.005_y0.31,pvc_free_space|S_eps10_sig0.005|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.08_eps10_sig0.005_x1.86_y0.31.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps10_sig0.005_x1.86_y0.31.in,train
pvc,water,0.1,20,0.02,2.68,0.43,pvc_water_r0.1_eps20_sig0.02_x2.68_y0.43,pvc_water,S_eps20_sig0.02,0.5700000000000001,D3_deep,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps20_sig0.02_y0.43,pvc_water|S_eps20_sig0.02|R4_large|D3_deep,True,dataset_split/images/train/pvc_water_r0.1_eps20_sig0.02_x2.68_y0.43.png,dataset_split/conditions/train/pvc_water_r0.1_eps20_sig0.02_x2.68_y0.43.in,train
steel,free_space,0.05,20,0.02,2.03,0.3,steel_free_space_r0.05_eps20_sig0.02_x2.03_y0.3,steel_free_space,S_eps20_sig0.02,0.7,D3_deep,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps20_sig0.02_y0.3,steel_free_space|S_eps20_sig0.02|R2_medium_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.05_eps20_sig0.02_x2.03_y0.3.png,dataset_split/conditions/train/steel_free_space_r0.05_eps20_sig0.02_x2.03_y0.3.in,train
steel,free_space,0.08,4,0.001,1.94,0.27,steel_free_space_r0.08_eps4_sig0.001_x1.94_y0.27,steel_free_space,S_eps4_sig0.001,0.73,D3_deep,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps4_sig0.001_y0.27,steel_free_space|S_eps4_sig0.001|R3_medium_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.08_eps4_sig0.001_x1.94_y0.27.png,dataset_split/conditions/train/steel_free_space_r0.08_eps4_sig0.001_x1.94_y0.27.in,train
steel,free_space,0.05,20,0.02,1.26,0.7,steel_free_space_r0.05_eps20_sig0.02_x1.26_y0.7,steel_free_space,S_eps20_sig0.02,0.30000000000000004,D2_medium,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps20_sig0.02_y0.7,steel_free_space|S_eps20_sig0.02|R2_medium_small|D2_medium,True,dataset_split/images/train/steel_free_space_r0.05_eps20_sig0.02_x1.26_y0.7.png,dataset_split/conditions/train/steel_free_space_r0.05_eps20_sig0.02_x1.26_y0.7.in,train
pvc,free_space,0.03,20,0.02,1.43,0.57,pvc_free_space_r0.03_eps20_sig0.02_x1.43_y0.57,pvc_free_space,S_eps20_sig0.02,0.43000000000000005,D2_medium,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps20_sig0.02_y0.57,pvc_free_space|S_eps20_sig0.02|R1_small|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.03_eps20_sig0.02_x1.43_y0.57.png,dataset_split/conditions/train/pvc_free_space_r0.03_eps20_sig0.02_x1.43_y0.57.in,train
pvc,free_space,0.03,20,0.02,1.2,0.75,pvc_free_space_r0.03_eps20_sig0.02_x1.2_y0.75,pvc_free_space,S_eps20_sig0.02,0.25,D1_shallow,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps20_sig0.02_y0.75,pvc_free_space|S_eps20_sig0.02|R1_small|D1_shallow,True,dataset_split/images/train/pvc_free_space_r0.03_eps20_sig0.02_x1.2_y0.75.png,dataset_split/conditions/train/pvc_free_space_r0.03_eps20_sig0.02_x1.2_y0.75.in,train
pvc,free_space,0.1,10,0.005,2.58,0.3,pvc_free_space_r0.1_eps10_sig0.005_x2.58_y0.3,pvc_free_space,S_eps10_sig0.005,0.7,D3_deep,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps10_sig0.005_y0.3,pvc_free_space|S_eps10_sig0.005|R4_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.1_eps10_sig0.005_x2.58_y0.3.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps10_sig0.005_x2.58_y0.3.in,train
pvc,free_space,0.08,20,0.02,1.23,0.4,pvc_free_space_r0.08_eps20_sig0.02_x1.23_y0.4,pvc_free_space,S_eps20_sig0.02,0.6,D3_deep,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps20_sig0.02_y0.4,pvc_free_space|S_eps20_sig0.02|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.08_eps20_sig0.02_x1.23_y0.4.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps20_sig0.02_x1.23_y0.4.in,train
pvc,water,0.08,10,0.005,2.91,0.73,pvc_water_r0.08_eps10_sig0.005_x2.91_y0.73,pvc_water,S_eps10_sig0.005,0.27,D1_shallow,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps10_sig0.005_y0.73,pvc_water|S_eps10_sig0.005|R3_medium_large|D1_shallow,False,dataset_split/images/train/pvc_water_r0.08_eps10_sig0.005_x2.91_y0.73.png,dataset_split/conditions/train/pvc_water_r0.08_eps10_sig0.005_x2.91_y0.73.in,train
steel,free_space,0.05,10,0.005,1.31,0.58,steel_free_space_r0.05_eps10_sig0.005_x1.31_y0.58,steel_free_space,S_eps10_sig0.005,0.42000000000000004,D2_medium,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps10_sig0.005_y0.58,steel_free_space|S_eps10_sig0.005|R2_medium_small|D2_medium,False,dataset_split/images/train/steel_free_space_r0.05_eps10_sig0.005_x1.31_y0.58.png,dataset_split/conditions/train/steel_free_space_r0.05_eps10_sig0.005_x1.31_y0.58.in,train
pvc,water,0.05,20,0.02,1.04,0.33,pvc_water_r0.05_eps20_sig0.02_x1.04_y0.33,pvc_water,S_eps20_sig0.02,0.6699999999999999,D3_deep,R2_medium_small,medium_water_filled_pvc,pvc_water_r0.05_eps20_sig0.02_y0.33,pvc_water|S_eps20_sig0.02|R2_medium_small|D3_deep,True,dataset_split/images/train/pvc_water_r0.05_eps20_sig0.02_x1.04_y0.33.png,dataset_split/conditions/train/pvc_water_r0.05_eps20_sig0.02_x1.04_y0.33.in,train
steel,free_space,0.08,20,0.02,1.29,0.41,steel_free_space_r0.08_eps20_sig0.02_x1.29_y0.41,steel_free_space,S_eps20_sig0.02,0.5900000000000001,D3_deep,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps20_sig0.02_y0.41,steel_free_space|S_eps20_sig0.02|R3_medium_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.08_eps20_sig0.02_x1.29_y0.41.png,dataset_split/conditions/train/steel_free_space_r0.08_eps20_sig0.02_x1.29_y0.41.in,train
steel,free_space,0.1,10,0.005,1.53,0.54,steel_free_space_r0.1_eps10_sig0.005_x1.53_y0.54,steel_free_space,S_eps10_sig0.005,0.45999999999999996,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps10_sig0.005_y0.54,steel_free_space|S_eps10_sig0.005|R4_large|D2_medium,False,dataset_split/images/train/steel_free_space_r0.1_eps10_sig0.005_x1.53_y0.54.png,dataset_split/conditions/train/steel_free_space_r0.1_eps10_sig0.005_x1.53_y0.54.in,train
steel,free_space,0.1,20,0.02,2.13,0.54,steel_free_space_r0.1_eps20_sig0.02_x2.13_y0.54,steel_free_space,S_eps20_sig0.02,0.45999999999999996,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps20_sig0.02_y0.54,steel_free_space|S_eps20_sig0.02|R4_large|D2_medium,True,dataset_split/images/train/steel_free_space_r0.1_eps20_sig0.02_x2.13_y0.54.png,dataset_split/conditions/train/steel_free_space_r0.1_eps20_sig0.02_x2.13_y0.54.in,train
steel,free_space,0.1,4,0.001,2.09,0.35,steel_free_space_r0.1_eps4_sig0.001_x2.09_y0.35,steel_free_space,S_eps4_sig0.001,0.65,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps4_sig0.001_y0.35,steel_free_space|S_eps4_sig0.001|R4_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.1_eps4_sig0.001_x2.09_y0.35.png,dataset_split/conditions/train/steel_free_space_r0.1_eps4_sig0.001_x2.09_y0.35.in,train
steel,free_space,0.03,4,0.001,1.21,0.39,steel_free_space_r0.03_eps4_sig0.001_x1.21_y0.39,steel_free_space,S_eps4_sig0.001,0.61,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps4_sig0.001_y0.39,steel_free_space|S_eps4_sig0.001|R1_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.03_eps4_sig0.001_x1.21_y0.39.png,dataset_split/conditions/train/steel_free_space_r0.03_eps4_sig0.001_x1.21_y0.39.in,train
pvc,free_space,0.08,10,0.005,1.08,0.27,pvc_free_space_r0.08_eps10_sig0.005_x1.08_y0.27,pvc_free_space,S_eps10_sig0.005,0.73,D3_deep,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps10_sig0.005_y0.27,pvc_free_space|S_eps10_sig0.005|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.08_eps10_sig0.005_x1.08_y0.27.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps10_sig0.005_x1.08_y0.27.in,train
pvc,water,0.03,4,0.001,1.45,0.7,pvc_water_r0.03_eps4_sig0.001_x1.45_y0.7,pvc_water,S_eps4_sig0.001,0.30000000000000004,D2_medium,R1_small,medium_water_filled_pvc,pvc_water_r0.03_eps4_sig0.001_y0.7,pvc_water|S_eps4_sig0.001|R1_small|D2_medium,True,dataset_split/images/train/pvc_water_r0.03_eps4_sig0.001_x1.45_y0.7.png,dataset_split/conditions/train/pvc_water_r0.03_eps4_sig0.001_x1.45_y0.7.in,train
steel,free_space,0.1,20,0.02,2.69,0.42,steel_free_space_r0.1_eps20_sig0.02_x2.69_y0.42,steel_free_space,S_eps20_sig0.02,0.5800000000000001,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps20_sig0.02_y0.42,steel_free_space|S_eps20_sig0.02|R4_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.1_eps20_sig0.02_x2.69_y0.42.png,dataset_split/conditions/train/steel_free_space_r0.1_eps20_sig0.02_x2.69_y0.42.in,train
pvc,free_space,0.05,4,0.001,2.09,0.52,pvc_free_space_r0.05_eps4_sig0.001_x2.09_y0.52,pvc_free_space,S_eps4_sig0.001,0.48,D2_medium,R2_medium_small,hard_weak_pvc,pvc_free_space_r0.05_eps4_sig0.001_y0.52,pvc_free_space|S_eps4_sig0.001|R2_medium_small|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.05_eps4_sig0.001_x2.09_y0.52.png,dataset_split/conditions/train/pvc_free_space_r0.05_eps4_sig0.001_x2.09_y0.52.in,train
pvc,water,0.03,10,0.005,2.23,0.73,pvc_water_r0.03_eps10_sig0.005_x2.23_y0.73,pvc_water,S_eps10_sig0.005,0.27,D1_shallow,R1_small,medium_water_filled_pvc,pvc_water_r0.03_eps10_sig0.005_y0.73,pvc_water|S_eps10_sig0.005|R1_small|D1_shallow,True,dataset_split/images/train/pvc_water_r0.03_eps10_sig0.005_x2.23_y0.73.png,dataset_split/conditions/train/pvc_water_r0.03_eps10_sig0.005_x2.23_y0.73.in,train
pvc,water,0.1,20,0.02,2.65,0.77,pvc_water_r0.1_eps20_sig0.02_x2.65_y0.77,pvc_water,S_eps20_sig0.02,0.22999999999999998,D1_shallow,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps20_sig0.02_y0.77,pvc_water|S_eps20_sig0.02|R4_large|D1_shallow,True,dataset_split/images/train/pvc_water_r0.1_eps20_sig0.02_x2.65_y0.77.png,dataset_split/conditions/train/pvc_water_r0.1_eps20_sig0.02_x2.65_y0.77.in,train
steel,free_space,0.05,4,0.001,1.98,0.33,steel_free_space_r0.05_eps4_sig0.001_x1.98_y0.33,steel_free_space,S_eps4_sig0.001,0.6699999999999999,D3_deep,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps4_sig0.001_y0.33,steel_free_space|S_eps4_sig0.001|R2_medium_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.05_eps4_sig0.001_x1.98_y0.33.png,dataset_split/conditions/train/steel_free_space_r0.05_eps4_sig0.001_x1.98_y0.33.in,train
pvc,free_space,0.1,4,0.001,2.36,0.73,pvc_free_space_r0.1_eps4_sig0.001_x2.36_y0.73,pvc_free_space,S_eps4_sig0.001,0.27,D1_shallow,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps4_sig0.001_y0.73,pvc_free_space|S_eps4_sig0.001|R4_large|D1_shallow,True,dataset_split/images/train/pvc_free_space_r0.1_eps4_sig0.001_x2.36_y0.73.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps4_sig0.001_x2.36_y0.73.in,train
pvc,free_space,0.03,10,0.005,2.34,0.74,pvc_free_space_r0.03_eps10_sig0.005_x2.34_y0.74,pvc_free_space,S_eps10_sig0.005,0.26,D1_shallow,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps10_sig0.005_y0.74,pvc_free_space|S_eps10_sig0.005|R1_small|D1_shallow,True,dataset_split/images/train/pvc_free_space_r0.03_eps10_sig0.005_x2.34_y0.74.png,dataset_split/conditions/train/pvc_free_space_r0.03_eps10_sig0.005_x2.34_y0.74.in,train
pvc,free_space,0.03,4,0.001,2.55,0.29,pvc_free_space_r0.03_eps4_sig0.001_x2.55_y0.29,pvc_free_space,S_eps4_sig0.001,0.71,D3_deep,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps4_sig0.001_y0.29,pvc_free_space|S_eps4_sig0.001|R1_small|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.03_eps4_sig0.001_x2.55_y0.29.png,dataset_split/conditions/train/pvc_free_space_r0.03_eps4_sig0.001_x2.55_y0.29.in,train
pvc,water,0.05,4,0.001,2.64,0.39,pvc_water_r0.05_eps4_sig0.001_x2.64_y0.39,pvc_water,S_eps4_sig0.001,0.61,D3_deep,R2_medium_small,medium_water_filled_pvc,pvc_water_r0.05_eps4_sig0.001_y0.39,pvc_water|S_eps4_sig0.001|R2_medium_small|D3_deep,True,dataset_split/images/train/pvc_water_r0.05_eps4_sig0.001_x2.64_y0.39.png,dataset_split/conditions/train/pvc_water_r0.05_eps4_sig0.001_x2.64_y0.39.in,train
pvc,free_space,0.08,20,0.02,2.72,0.27,pvc_free_space_r0.08_eps20_sig0.02_x2.72_y0.27,pvc_free_space,S_eps20_sig0.02,0.73,D3_deep,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps20_sig0.02_y0.27,pvc_free_space|S_eps20_sig0.02|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.08_eps20_sig0.02_x2.72_y0.27.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps20_sig0.02_x2.72_y0.27.in,train
pvc,free_space,0.08,4,0.001,2.11,0.75,pvc_free_space_r0.08_eps4_sig0.001_x2.11_y0.75,pvc_free_space,S_eps4_sig0.001,0.25,D1_shallow,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps4_sig0.001_y0.75,pvc_free_space|S_eps4_sig0.001|R3_medium_large|D1_shallow,True,dataset_split/images/train/pvc_free_space_r0.08_eps4_sig0.001_x2.11_y0.75.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps4_sig0.001_x2.11_y0.75.in,train
pvc,free_space,0.08,20,0.02,2.28,0.58,pvc_free_space_r0.08_eps20_sig0.02_x2.28_y0.58,pvc_free_space,S_eps20_sig0.02,0.42000000000000004,D2_medium,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps20_sig0.02_y0.58,pvc_free_space|S_eps20_sig0.02|R3_medium_large|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.08_eps20_sig0.02_x2.28_y0.58.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps20_sig0.02_x2.28_y0.58.in,train
pvc,water,0.05,10,0.005,2.89,0.7,pvc_water_r0.05_eps10_sig0.005_x2.89_y0.7,pvc_water,S_eps10_sig0.005,0.30000000000000004,D2_medium,R2_medium_small,medium_water_filled_pvc,pvc_water_r0.05_eps10_sig0.005_y0.7,pvc_water|S_eps10_sig0.005|R2_medium_small|D2_medium,False,dataset_split/images/train/pvc_water_r0.05_eps10_sig0.005_x2.89_y0.7.png,dataset_split/conditions/train/pvc_water_r0.05_eps10_sig0.005_x2.89_y0.7.in,train
steel,free_space,0.03,4,0.001,2.22,0.25,steel_free_space_r0.03_eps4_sig0.001_x2.22_y0.25,steel_free_space,S_eps4_sig0.001,0.75,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps4_sig0.001_y0.25,steel_free_space|S_eps4_sig0.001|R1_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.03_eps4_sig0.001_x2.22_y0.25.png,dataset_split/conditions/train/steel_free_space_r0.03_eps4_sig0.001_x2.22_y0.25.in,train
pvc,free_space,0.1,10,0.005,2.8,0.49,pvc_free_space_r0.1_eps10_sig0.005_x2.8_y0.49,pvc_free_space,S_eps10_sig0.005,0.51,D2_medium,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps10_sig0.005_y0.49,pvc_free_space|S_eps10_sig0.005|R4_large|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.1_eps10_sig0.005_x2.8_y0.49.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps10_sig0.005_x2.8_y0.49.in,train
pvc,water,0.1,4,0.001,1.6,0.39,pvc_water_r0.1_eps4_sig0.001_x1.6_y0.39,pvc_water,S_eps4_sig0.001,0.61,D3_deep,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps4_sig0.001_y0.39,pvc_water|S_eps4_sig0.001|R4_large|D3_deep,True,dataset_split/images/train/pvc_water_r0.1_eps4_sig0.001_x1.6_y0.39.png,dataset_split/conditions/train/pvc_water_r0.1_eps4_sig0.001_x1.6_y0.39.in,train
pvc,free_space,0.08,10,0.005,2.86,0.37,pvc_free_space_r0.08_eps10_sig0.005_x2.86_y0.37,pvc_free_space,S_eps10_sig0.005,0.63,D3_deep,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps10_sig0.005_y0.37,pvc_free_space|S_eps10_sig0.005|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.08_eps10_sig0.005_x2.86_y0.37.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps10_sig0.005_x2.86_y0.37.in,train
pvc,water,0.05,4,0.001,1.78,0.76,pvc_water_r0.05_eps4_sig0.001_x1.78_y0.76,pvc_water,S_eps4_sig0.001,0.24,D1_shallow,R2_medium_small,medium_water_filled_pvc,pvc_water_r0.05_eps4_sig0.001_y0.76,pvc_water|S_eps4_sig0.001|R2_medium_small|D1_shallow,False,dataset_split/images/train/pvc_water_r0.05_eps4_sig0.001_x1.78_y0.76.png,dataset_split/conditions/train/pvc_water_r0.05_eps4_sig0.001_x1.78_y0.76.in,train
steel,free_space,0.05,4,0.001,2.95,0.41,steel_free_space_r0.05_eps4_sig0.001_x2.95_y0.41,steel_free_space,S_eps4_sig0.001,0.5900000000000001,D3_deep,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps4_sig0.001_y0.41,steel_free_space|S_eps4_sig0.001|R2_medium_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.05_eps4_sig0.001_x2.95_y0.41.png,dataset_split/conditions/train/steel_free_space_r0.05_eps4_sig0.001_x2.95_y0.41.in,train
pvc,water,0.1,20,0.02,2.64,0.56,pvc_water_r0.1_eps20_sig0.02_x2.64_y0.56,pvc_water,S_eps20_sig0.02,0.43999999999999995,D2_medium,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps20_sig0.02_y0.56,pvc_water|S_eps20_sig0.02|R4_large|D2_medium,True,dataset_split/images/train/pvc_water_r0.1_eps20_sig0.02_x2.64_y0.56.png,dataset_split/conditions/train/pvc_water_r0.1_eps20_sig0.02_x2.64_y0.56.in,train
pvc,free_space,0.1,20,0.02,1.84,0.38,pvc_free_space_r0.1_eps20_sig0.02_x1.84_y0.38,pvc_free_space,S_eps20_sig0.02,0.62,D3_deep,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps20_sig0.02_y0.38,pvc_free_space|S_eps20_sig0.02|R4_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.1_eps20_sig0.02_x1.84_y0.38.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps20_sig0.02_x1.84_y0.38.in,train
steel,free_space,0.1,10,0.005,2.95,0.32,steel_free_space_r0.1_eps10_sig0.005_x2.95_y0.32,steel_free_space,S_eps10_sig0.005,0.6799999999999999,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps10_sig0.005_y0.32,steel_free_space|S_eps10_sig0.005|R4_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.1_eps10_sig0.005_x2.95_y0.32.png,dataset_split/conditions/train/steel_free_space_r0.1_eps10_sig0.005_x2.95_y0.32.in,train
pvc,free_space,0.08,10,0.005,2.99,0.42,pvc_free_space_r0.08_eps10_sig0.005_x2.99_y0.42,pvc_free_space,S_eps10_sig0.005,0.5800000000000001,D3_deep,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps10_sig0.005_y0.42,pvc_free_space|S_eps10_sig0.005|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.08_eps10_sig0.005_x2.99_y0.42.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps10_sig0.005_x2.99_y0.42.in,train
pvc,water,0.08,4,0.001,2.45,0.61,pvc_water_r0.08_eps4_sig0.001_x2.45_y0.61,pvc_water,S_eps4_sig0.001,0.39,D2_medium,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps4_sig0.001_y0.61,pvc_water|S_eps4_sig0.001|R3_medium_large|D2_medium,False,dataset_split/images/train/pvc_water_r0.08_eps4_sig0.001_x2.45_y0.61.png,dataset_split/conditions/train/pvc_water_r0.08_eps4_sig0.001_x2.45_y0.61.in,train
steel,free_space,0.05,20,0.02,2.89,0.7,steel_free_space_r0.05_eps20_sig0.02_x2.89_y0.7,steel_free_space,S_eps20_sig0.02,0.30000000000000004,D2_medium,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps20_sig0.02_y0.7,steel_free_space|S_eps20_sig0.02|R2_medium_small|D2_medium,True,dataset_split/images/train/steel_free_space_r0.05_eps20_sig0.02_x2.89_y0.7.png,dataset_split/conditions/train/steel_free_space_r0.05_eps20_sig0.02_x2.89_y0.7.in,train
pvc,water,0.08,4,0.001,1.56,0.5,pvc_water_r0.08_eps4_sig0.001_x1.56_y0.5,pvc_water,S_eps4_sig0.001,0.5,D2_medium,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps4_sig0.001_y0.5,pvc_water|S_eps4_sig0.001|R3_medium_large|D2_medium,False,dataset_split/images/train/pvc_water_r0.08_eps4_sig0.001_x1.56_y0.5.png,dataset_split/conditions/train/pvc_water_r0.08_eps4_sig0.001_x1.56_y0.5.in,train
steel,free_space,0.1,4,0.001,1.97,0.35,steel_free_space_r0.1_eps4_sig0.001_x1.97_y0.35,steel_free_space,S_eps4_sig0.001,0.65,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps4_sig0.001_y0.35,steel_free_space|S_eps4_sig0.001|R4_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.1_eps4_sig0.001_x1.97_y0.35.png,dataset_split/conditions/train/steel_free_space_r0.1_eps4_sig0.001_x1.97_y0.35.in,train
