material,content,radius,soil_eps,soil_sig,x,y,folder,target_type,soil_class,burial_depth,depth_class,radius_class,target_difficulty,group_id,stratum,is_hard,image_path,condition_path,split
steel,free_space,0.03,4,0.001,1.21,0.39,steel_free_space_r0.03_eps4_sig0.001_x1.21_y0.39,steel_free_space,S_eps4_sig0.001,0.61,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps4_sig0.001_y0.39,steel_free_space|S_eps4_sig0.001|R1_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.03_eps4_sig0.001_x1.21_y0.39.png,dataset_split/conditions/train/steel_free_space_r0.03_eps4_sig0.001_x1.21_y0.39.in,train
pvc,free_space,0.08,10,0.005,1.08,0.27,pvc_free_space_r0.08_eps10_sig0.005_x1.08_y0.27,pvc_free_space,S_eps10_sig0.005,0.73,D3_deep,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps10_sig0.005_y0.27,pvc_free_space|S_eps10_sig0.005|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.08_eps10_sig0.005_x1.08_y0.27.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps10_sig0.005_x1.08_y0.27.in,train
pvc,water,0.03,4,0.001,1.45,0.7,pvc_water_r0.03_eps4_sig0.001_x1.45_y0.7,pvc_water,S_eps4_sig0.001,0.30000000000000004,D2_medium,R1_small,medium_water_filled_pvc,pvc_water_r0.03_eps4_sig0.001_y0.7,pvc_water|S_eps4_sig0.001|R1_small|D2_medium,True,dataset_split/images/train/pvc_water_r0.03_eps4_sig0.001_x1.45_y0.7.png,dataset_split/conditions/train/pvc_water_r0.03_eps4_sig0.001_x1.45_y0.7.in,train
steel,free_space,0.03,5,0.05,1.61,0.3,steel_free_space_r0.03_eps5_sig0.05_x1.61_y0.3,steel_free_space,S_eps5_sig0.05,0.7,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps5_sig0.05_y0.3,steel_free_space|S_eps5_sig0.05|R1_small|D3_deep,True,dataset_split/images/stress_test/steel_free_space_r0.03_eps5_sig0.05_x1.61_y0.3.png,dataset_split/conditions/stress_test/steel_free_space_r0.03_eps5_sig0.05_x1.61_y0.3.in,stress_test
pvc,free_space,0.1,5,0.05,1.78,0.28,pvc_free_space_r0.1_eps5_sig0.05_x1.78_y0.28,pvc_free_space,S_eps5_sig0.05,0.72,D3_deep,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps5_sig0.05_y0.28,pvc_free_space|S_eps5_sig0.05|R4_large|D3_deep,True,dataset_split/images/stress_test/pvc_free_space_r0.1_eps5_sig0.05_x1.78_y0.28.png,dataset_split/conditions/stress_test/pvc_free_space_r0.1_eps5_sig0.05_x1.78_y0.28.in,stress_test
steel,free_space,0.1,20,0.02,2.69,0.42,steel_free_space_r0.1_eps20_sig0.02_x2.69_y0.42,steel_free_space,S_eps20_sig0.02,0.5800000000000001,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps20_sig0.02_y0.42,steel_free_space|S_eps20_sig0.02|R4_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.1_eps20_sig0.02_x2.69_y0.42.png,dataset_split/conditions/train/steel_free_space_r0.1_eps20_sig0.02_x2.69_y0.42.in,train
pvc,free_space,0.05,4,0.001,2.09,0.52,pvc_free_space_r0.05_eps4_sig0.001_x2.09_y0.52,pvc_free_space,S_eps4_sig0.001,0.48,D2_medium,R2_medium_small,hard_weak_pvc,pvc_free_space_r0.05_eps4_sig0.001_y0.52,pvc_free_space|S_eps4_sig0.001|R2_medium_small|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.05_eps4_sig0.001_x2.09_y0.52.png,dataset_split/conditions/train/pvc_free_space_r0.05_eps4_sig0.001_x2.09_y0.52.in,train
steel,free_space,0.08,5,0.05,2.46,0.53,steel_free_space_r0.08_eps5_sig0.05_x2.46_y0.53,steel_free_space,S_eps5_sig0.05,0.47,D2_medium,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps5_sig0.05_y0.53,steel_free_space|S_eps5_sig0.05|R3_medium_large|D2_medium,True,dataset_split/images/stress_test/steel_free_space_r0.08_eps5_sig0.05_x2.46_y0.53.png,dataset_split/conditions/stress_test/steel_free_space_r0.08_eps5_sig0.05_x2.46_y0.53.in,stress_test
pvc,water,0.1,5,0.05,1.94,0.72,pvc_water_r0.1_eps5_sig0.05_x1.94_y0.72,pvc_water,S_eps5_sig0.05,0.28,D1_shallow,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps5_sig0.05_y0.72,pvc_water|S_eps5_sig0.05|R4_large|D1_shallow,True,dataset_split/images/stress_test/pvc_water_r0.1_eps5_sig0.05_x1.94_y0.72.png,dataset_split/conditions/stress_test/pvc_water_r0.1_eps5_sig0.05_x1.94_y0.72.in,stress_test
pvc,free_space,0.08,5,0.05,1.96,0.72,pvc_free_space_r0.08_eps5_sig0.05_x1.96_y0.72,pvc_free_space,S_eps5_sig0.05,0.28,D1_shallow,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps5_sig0.05_y0.72,pvc_free_space|S_eps5_sig0.05|R3_medium_large|D1_shallow,True,dataset_split/images/stress_test/pvc_free_space_r0.08_eps5_sig0.05_x1.96_y0.72.png,dataset_split/conditions/stress_test/pvc_free_space_r0.08_eps5_sig0.05_x1.96_y0.72.in,stress_test
pvc,water,0.03,10,0.005,2.23,0.73,pvc_water_r0.03_eps10_sig0.005_x2.23_y0.73,pvc_water,S_eps10_sig0.005,0.27,D1_shallow,R1_small,medium_water_filled_pvc,pvc_water_r0.03_eps10_sig0.005_y0.73,pvc_water|S_eps10_sig0.005|R1_small|D1_shallow,True,dataset_split/images/train/pvc_water_r0.03_eps10_sig0.005_x2.23_y0.73.png,dataset_split/conditions/train/pvc_water_r0.03_eps10_sig0.005_x2.23_y0.73.in,train
pvc,free_space,0.05,5,0.05,1.09,0.67,pvc_free_space_r0.05_eps5_sig0.05_x1.09_y0.67,pvc_free_space,S_eps5_sig0.05,0.32999999999999996,D2_medium,R2_medium_small,hard_weak_pvc,pvc_free_space_r0.05_eps5_sig0.05_y0.67,pvc_free_space|S_eps5_sig0.05|R2_medium_small|D2_medium,True,dataset_split/images/stress_test/pvc_free_space_r0.05_eps5_sig0.05_x1.09_y0.67.png,dataset_split/conditions/stress_test/pvc_free_space_r0.05_eps5_sig0.05_x1.09_y0.67.in,stress_test
pvc,water,0.1,20,0.02,2.65,0.77,pvc_water_r0.1_eps20_sig0.02_x2.65_y0.77,pvc_water,S_eps20_sig0.02,0.22999999999999998,D1_shallow,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps20_sig0.02_y0.77,pvc_water|S_eps20_sig0.02|R4_large|D1_shallow,True,dataset_split/images/train/pvc_water_r0.1_eps20_sig0.02_x2.65_y0.77.png,dataset_split/conditions/train/pvc_water_r0.1_eps20_sig0.02_x2.65_y0.77.in,train
steel,free_space,0.05,4,0.001,1.98,0.33,steel_free_space_r0.05_eps4_sig0.001_x1.98_y0.33,steel_free_space,S_eps4_sig0.001,0.6699999999999999,D3_deep,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps4_sig0.001_y0.33,steel_free_space|S_eps4_sig0.001|R2_medium_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.05_eps4_sig0.001_x1.98_y0.33.png,dataset_split/conditions/train/steel_free_space_r0.05_eps4_sig0.001_x1.98_y0.33.in,train
pvc,free_space,0.1,4,0.001,2.36,0.73,pvc_free_space_r0.1_eps4_sig0.001_x2.36_y0.73,pvc_free_space,S_eps4_sig0.001,0.27,D1_shallow,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps4_sig0.001_y0.73,pvc_free_space|S_eps4_sig0.001|R4_large|D1_shallow,True,dataset_split/images/train/pvc_free_space_r0.1_eps4_sig0.001_x2.36_y0.73.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps4_sig0.001_x2.36_y0.73.in,train
pvc,free_space,0.03,10,0.005,2.34,0.74,pvc_free_space_r0.03_eps10_sig0.005_x2.34_y0.74,pvc_free_space,S_eps10_sig0.005,0.26,D1_shallow,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps10_sig0.005_y0.74,pvc_free_space|S_eps10_sig0.005|R1_small|D1_shallow,True,dataset_split/images/train/pvc_free_space_r0.03_eps10_sig0.005_x2.34_y0.74.png,dataset_split/conditions/train/pvc_free_space_r0.03_eps10_sig0.005_x2.34_y0.74.in,train
pvc,water,0.03,10,0.005,2.92,0.75,pvc_water_r0.03_eps10_sig0.005_x2.92_y0.75,pvc_water,S_eps10_sig0.005,0.25,D1_shallow,R1_small,medium_water_filled_pvc,pvc_water_r0.03_eps10_sig0.005_y0.75,pvc_water|S_eps10_sig0.005|R1_small|D1_shallow,True,dataset_split/images/test_id/pvc_water_r0.03_eps10_sig0.005_x2.92_y0.75.png,dataset_split/conditions/test_id/pvc_water_r0.03_eps10_sig0.005_x2.92_y0.75.in,test_id
pvc,free_space,0.03,4,0.001,2.55,0.29,pvc_free_space_r0.03_eps4_sig0.001_x2.55_y0.29,pvc_free_space,S_eps4_sig0.001,0.71,D3_deep,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps4_sig0.001_y0.29,pvc_free_space|S_eps4_sig0.001|R1_small|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.03_eps4_sig0.001_x2.55_y0.29.png,dataset_split/conditions/train/pvc_free_space_r0.03_eps4_sig0.001_x2.55_y0.29.in,train
pvc,water,0.05,4,0.001,2.64,0.39,pvc_water_r0.05_eps4_sig0.001_x2.64_y0.39,pvc_water,S_eps4_sig0.001,0.61,D3_deep,R2_medium_small,medium_water_filled_pvc,pvc_water_r0.05_eps4_sig0.001_y0.39,pvc_water|S_eps4_sig0.001|R2_medium_small|D3_deep,True,dataset_split/images/train/pvc_water_r0.05_eps4_sig0.001_x2.64_y0.39.png,dataset_split/conditions/train/pvc_water_r0.05_eps4_sig0.001_x2.64_y0.39.in,train
steel,free_space,0.08,5,0.05,1.74,0.31,steel_free_space_r0.08_eps5_sig0.05_x1.74_y0.31,steel_free_space,S_eps5_sig0.05,0.69,D3_deep,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps5_sig0.05_y0.31,steel_free_space|S_eps5_sig0.05|R3_medium_large|D3_deep,True,dataset_split/images/stress_test/steel_free_space_r0.08_eps5_sig0.05_x1.74_y0.31.png,dataset_split/conditions/stress_test/steel_free_space_r0.08_eps5_sig0.05_x1.74_y0.31.in,stress_test
pvc,free_space,0.08,20,0.02,2.72,0.27,pvc_free_space_r0.08_eps20_sig0.02_x2.72_y0.27,pvc_free_space,S_eps20_sig0.02,0.73,D3_deep,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps20_sig0.02_y0.27,pvc_free_space|S_eps20_sig0.02|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.08_eps20_sig0.02_x2.72_y0.27.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps20_sig0.02_x2.72_y0.27.in,train
pvc,free_space,0.08,4,0.001,2.11,0.75,pvc_free_space_r0.08_eps4_sig0.001_x2.11_y0.75,pvc_free_space,S_eps4_sig0.001,0.25,D1_shallow,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps4_sig0.001_y0.75,pvc_free_space|S_eps4_sig0.001|R3_medium_large|D1_shallow,True,dataset_split/images/train/pvc_free_space_r0.08_eps4_sig0.001_x2.11_y0.75.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps4_sig0.001_x2.11_y0.75.in,train
pvc,free_space,0.08,20,0.02,2.28,0.58,pvc_free_space_r0.08_eps20_sig0.02_x2.28_y0.58,pvc_free_space,S_eps20_sig0.02,0.42000000000000004,D2_medium,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps20_sig0.02_y0.58,pvc_free_space|S_eps20_sig0.02|R3_medium_large|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.08_eps20_sig0.02_x2.28_y0.58.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps20_sig0.02_x2.28_y0.58.in,train
steel,free_space,0.1,5,0.05,2.1,0.47,steel_free_space_r0.1_eps5_sig0.05_x2.1_y0.47,steel_free_space,S_eps5_sig0.05,0.53,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps5_sig0.05_y0.47,steel_free_space|S_eps5_sig0.05|R4_large|D2_medium,True,dataset_split/images/stress_test/steel_free_space_r0.1_eps5_sig0.05_x2.1_y0.47.png,dataset_split/conditions/stress_test/steel_free_space_r0.1_eps5_sig0.05_x2.1_y0.47.in,stress_test
pvc,water,0.05,10,0.005,2.89,0.7,pvc_water_r0.05_eps10_sig0.005_x2.89_y0.7,pvc_water,S_eps10_sig0.005,0.30000000000000004,D2_medium,R2_medium_small,medium_water_filled_pvc,pvc_water_r0.05_eps10_sig0.005_y0.7,pvc_water|S_eps10_sig0.005|R2_medium_small|D2_medium,False,dataset_split/images/train/pvc_water_r0.05_eps10_sig0.005_x2.89_y0.7.png,dataset_split/conditions/train/pvc_water_r0.05_eps10_sig0.005_x2.89_y0.7.in,train
steel,free_space,0.03,4,0.001,2.22,0.25,steel_free_space_r0.03_eps4_sig0.001_x2.22_y0.25,steel_free_space,S_eps4_sig0.001,0.75,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps4_sig0.001_y0.25,steel_free_space|S_eps4_sig0.001|R1_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.03_eps4_sig0.001_x2.22_y0.25.png,dataset_split/conditions/train/steel_free_space_r0.03_eps4_sig0.001_x2.22_y0.25.in,train
steel,free_space,0.1,4,0.001,2.54,0.29,steel_free_space_r0.1_eps4_sig0.001_x2.54_y0.29,steel_free_space,S_eps4_sig0.001,0.71,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps4_sig0.001_y0.29,steel_free_space|S_eps4_sig0.001|R4_large|D3_deep,True,dataset_split/images/val/steel_free_space_r0.1_eps4_sig0.001_x2.54_y0.29.png,dataset_split/conditions/val/steel_free_space_r0.1_eps4_sig0.001_x2.54_y0.29.in,val
pvc,free_space,0.1,10,0.005,2.8,0.49,pvc_free_space_r0.1_eps10_sig0.005_x2.8_y0.49,pvc_free_space,S_eps10_sig0.005,0.51,D2_medium,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps10_sig0.005_y0.49,pvc_free_space|S_eps10_sig0.005|R4_large|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.1_eps10_sig0.005_x2.8_y0.49.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps10_sig0.005_x2.8_y0.49.in,train
pvc,water,0.1,4,0.001,1.6,0.39,pvc_water_r0.1_eps4_sig0.001_x1.6_y0.39,pvc_water,S_eps4_sig0.001,0.61,D3_deep,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps4_sig0.001_y0.39,pvc_water|S_eps4_sig0.001|R4_large|D3_deep,True,dataset_split/images/train/pvc_water_r0.1_eps4_sig0.001_x1.6_y0.39.png,dataset_split/conditions/train/pvc_water_r0.1_eps4_sig0.001_x1.6_y0.39.in,train
pvc,free_space,0.08,10,0.005,2.86,0.37,pvc_free_space_r0.08_eps10_sig0.005_x2.86_y0.37,pvc_free_space,S_eps10_sig0.005,0.63,D3_deep,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps10_sig0.005_y0.37,pvc_free_space|S_eps10_sig0.005|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.08_eps10_sig0.005_x2.86_y0.37.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps10_sig0.005_x2.86_y0.37.in,train
pvc,water,0.05,4,0.001,1.78,0.76,pvc_water_r0.05_eps4_sig0.001_x1.78_y0.76,pvc_water,S_eps4_sig0.001,0.24,D1_shallow,R2_medium_small,medium_water_filled_pvc,pvc_water_r0.05_eps4_sig0.001_y0.76,pvc_water|S_eps4_sig0.001|R2_medium_small|D1_shallow,False,dataset_split/images/train/pvc_water_r0.05_eps4_sig0.001_x1.78_y0.76.png,dataset_split/conditions/train/pvc_water_r0.05_eps4_sig0.001_x1.78_y0.76.in,train
steel,free_space,0.05,4,0.001,2.95,0.41,steel_free_space_r0.05_eps4_sig0.001_x2.95_y0.41,steel_free_space,S_eps4_sig0.001,0.5900000000000001,D3_deep,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps4_sig0.001_y0.41,steel_free_space|S_eps4_sig0.001|R2_medium_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.05_eps4_sig0.001_x2.95_y0.41.png,dataset_split/conditions/train/steel_free_space_r0.05_eps4_sig0.001_x2.95_y0.41.in,train
pvc,water,0.1,20,0.02,2.64,0.56,pvc_water_r0.1_eps20_sig0.02_x2.64_y0.56,pvc_water,S_eps20_sig0.02,0.43999999999999995,D2_medium,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps20_sig0.02_y0.56,pvc_water|S_eps20_sig0.02|R4_large|D2_medium,True,dataset_split/images/train/pvc_water_r0.1_eps20_sig0.02_x2.64_y0.56.png,dataset_split/conditions/train/pvc_water_r0.1_eps20_sig0.02_x2.64_y0.56.in,train
pvc,free_space,0.1,20,0.02,1.84,0.38,pvc_free_space_r0.1_eps20_sig0.02_x1.84_y0.38,pvc_free_space,S_eps20_sig0.02,0.62,D3_deep,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps20_sig0.02_y0.38,pvc_free_space|S_eps20_sig0.02|R4_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.1_eps20_sig0.02_x1.84_y0.38.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps20_sig0.02_x1.84_y0.38.in,train
steel,free_space,0.1,10,0.005,2.95,0.32,steel_free_space_r0.1_eps10_sig0.005_x2.95_y0.32,steel_free_space,S_eps10_sig0.005,0.6799999999999999,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps10_sig0.005_y0.32,steel_free_space|S_eps10_sig0.005|R4_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.1_eps10_sig0.005_x2.95_y0.32.png,dataset_split/conditions/train/steel_free_space_r0.1_eps10_sig0.005_x2.95_y0.32.in,train
pvc,free_space,0.08,10,0.005,2.99,0.42,pvc_free_space_r0.08_eps10_sig0.005_x2.99_y0.42,pvc_free_space,S_eps10_sig0.005,0.5800000000000001,D3_deep,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps10_sig0.005_y0.42,pvc_free_space|S_eps10_sig0.005|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.08_eps10_sig0.005_x2.99_y0.42.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps10_sig0.005_x2.99_y0.42.in,train
pvc,water,0.08,4,0.001,2.45,0.61,pvc_water_r0.08_eps4_sig0.001_x2.45_y0.61,pvc_water,S_eps4_sig0.001,0.39,D2_medium,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps4_sig0.001_y0.61,pvc_water|S_eps4_sig0.001|R3_medium_large|D2_medium,False,dataset_split/images/train/pvc_water_r0.08_eps4_sig0.001_x2.45_y0.61.png,dataset_split/conditions/train/pvc_water_r0.08_eps4_sig0.001_x2.45_y0.61.in,train
steel,free_space,0.05,20,0.02,2.89,0.7,steel_free_space_r0.05_eps20_sig0.02_x2.89_y0.7,steel_free_space,S_eps20_sig0.02,0.30000000000000004,D2_medium,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps20_sig0.02_y0.7,steel_free_space|S_eps20_sig0.02|R2_medium_small|D2_medium,True,dataset_split/images/train/steel_free_space_r0.05_eps20_sig0.02_x2.89_y0.7.png,dataset_split/conditions/train/steel_free_space_r0.05_eps20_sig0.02_x2.89_y0.7.in,train
pvc,free_space,0.03,5,0.05,1.83,0.41,pvc_free_space_r0.03_eps5_sig0.05_x1.83_y0.41,pvc_free_space,S_eps5_sig0.05,0.5900000000000001,D3_deep,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps5_sig0.05_y0.41,pvc_free_space|S_eps5_sig0.05|R1_small|D3_deep,True,dataset_split/images/stress_test/pvc_free_space_r0.03_eps5_sig0.05_x1.83_y0.41.png,dataset_split/conditions/stress_test/pvc_free_space_r0.03_eps5_sig0.05_x1.83_y0.41.in,stress_test
steel,free_space,0.1,5,0.05,2.92,0.7,steel_free_space_r0.1_eps5_sig0.05_x2.92_y0.7,steel_free_space,S_eps5_sig0.05,0.30000000000000004,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps5_sig0.05_y0.7,steel_free_space|S_eps5_sig0.05|R4_large|D2_medium,True,dataset_split/images/stress_test/steel_free_space_r0.1_eps5_sig0.05_x2.92_y0.7.png,dataset_split/conditions/stress_test/steel_free_space_r0.1_eps5_sig0.05_x2.92_y0.7.in,stress_test
pvc,water,0.08,20,0.02,1.23,0.49,pvc_water_r0.08_eps20_sig0.02_x1.23_y0.49,pvc_water,S_eps20_sig0.02,0.51,D2_medium,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps20_sig0.02_y0.49,pvc_water|S_eps20_sig0.02|R3_medium_large|D2_medium,True,dataset_split/images/test_id/pvc_water_r0.08_eps20_sig0.02_x1.23_y0.49.png,dataset_split/conditions/test_id/pvc_water_r0.08_eps20_sig0.02_x1.23_y0.49.in,test_id
steel,free_space,0.03,10,0.005,2.99,0.65,steel_free_space_r0.03_eps10_sig0.005_x2.99_y0.65,steel_free_space,S_eps10_sig0.005,0.35,D2_medium,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps10_sig0.005_y0.65,steel_free_space|S_eps10_sig0.005|R1_small|D2_medium,True,dataset_split/images/test_id/steel_free_space_r0.03_eps10_sig0.005_x2.99_y0.65.png,dataset_split/conditions/test_id/steel_free_space_r0.03_eps10_sig0.005_x2.99_y0.65.in,test_id
pvc,water,0.05,5,0.05,1.22,0.3,pvc_water_r0.05_eps5_sig0.05_x1.22_y0.3,pvc_water,S_eps5_sig0.05,0.7,D3_deep,R2_medium_small,medium_water_filled_pvc,pvc_water_r0.05_eps5_sig0.05_y0.3,pvc_water|S_eps5_sig0.05|R2_medium_small|D3_deep,True,dataset_split/images/stress_test/pvc_water_r0.05_eps5_sig0.05_x1.22_y0.3.png,dataset_split/conditions/stress_test/pvc_water_r0.05_eps5_sig0.05_x1.22_y0.3.in,stress_test
steel,free_space,0.1,10,0.005,1.1,0.62,steel_free_space_r0.1_eps10_sig0.005_x1.1_y0.62,steel_free_space,S_eps10_sig0.005,0.38,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps10_sig0.005_y0.62,steel_free_space|S_eps10_sig0.005|R4_large|D2_medium,False,dataset_split/images/val/steel_free_space_r0.1_eps10_sig0.005_x1.1_y0.62.png,dataset_split/conditions/val/steel_free_space_r0.1_eps10_sig0.005_x1.1_y0.62.in,val
pvc,water,0.08,4,0.001,1.56,0.5,pvc_water_r0.08_eps4_sig0.001_x1.56_y0.5,pvc_water,S_eps4_sig0.001,0.5,D2_medium,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps4_sig0.001_y0.5,pvc_water|S_eps4_sig0.001|R3_medium_large|D2_medium,False,dataset_split/images/train/pvc_water_r0.08_eps4_sig0.001_x1.56_y0.5.png,dataset_split/conditions/train/pvc_water_r0.08_eps4_sig0.001_x1.56_y0.5.in,train
steel,free_space,0.05,5,0.05,2.07,0.36,steel_free_space_r0.05_eps5_sig0.05_x2.07_y0.36,steel_free_space,S_eps5_sig0.05,0.64,D3_deep,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps5_sig0.05_y0.36,steel_free_space|S_eps5_sig0.05|R2_medium_small|D3_deep,True,dataset_split/images/stress_test/steel_free_space_r0.05_eps5_sig0.05_x2.07_y0.36.png,dataset_split/conditions/stress_test/steel_free_space_r0.05_eps5_sig0.05_x2.07_y0.36.in,stress_test
steel,free_space,0.1,4,0.001,1.97,0.35,steel_free_space_r0.1_eps4_sig0.001_x1.97_y0.35,steel_free_space,S_eps4_sig0.001,0.65,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps4_sig0.001_y0.35,steel_free_space|S_eps4_sig0.001|R4_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.1_eps4_sig0.001_x1.97_y0.35.png,dataset_split/conditions/train/steel_free_space_r0.1_eps4_sig0.001_x1.97_y0.35.in,train
steel,free_space,0.05,20,0.02,2.94,0.47,steel_free_space_r0.05_eps20_sig0.02_x2.94_y0.47,steel_free_space,S_eps20_sig0.02,0.53,D2_medium,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps20_sig0.02_y0.47,steel_free_space|S_eps20_sig0.02|R2_medium_small|D2_medium,True,dataset_split/images/val/steel_free_space_r0.05_eps20_sig0.02_x2.94_y0.47.png,dataset_split/conditions/val/steel_free_space_r0.05_eps20_sig0.02_x2.94_y0.47.in,val
pvc,water,0.08,4,0.001,1.73,0.45,pvc_water_r0.08_eps4_sig0.001_x1.73_y0.45,pvc_water,S_eps4_sig0.001,0.55,D2_medium,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps4_sig0.001_y0.45,pvc_water|S_eps4_sig0.001|R3_medium_large|D2_medium,False,dataset_split/images/train/pvc_water_r0.08_eps4_sig0.001_x1.73_y0.45.png,dataset_split/conditions/train/pvc_water_r0.08_eps4_sig0.001_x1.73_y0.45.in,train
pvc,water,0.1,20,0.02,2.15,0.69,pvc_water_r0.1_eps20_sig0.02_x2.15_y0.69,pvc_water,S_eps20_sig0.02,0.31000000000000005,D2_medium,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps20_sig0.02_y0.69,pvc_water|S_eps20_sig0.02|R4_large|D2_medium,True,dataset_split/images/test_id/pvc_water_r0.1_eps20_sig0.02_x2.15_y0.69.png,dataset_split/conditions/test_id/pvc_water_r0.1_eps20_sig0.02_x2.15_y0.69.in,test_id
steel,free_space,0.1,20,0.02,2.51,0.52,steel_free_space_r0.1_eps20_sig0.02_x2.51_y0.52,steel_free_space,S_eps20_sig0.02,0.48,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps20_sig0.02_y0.52,steel_free_space|S_eps20_sig0.02|R4_large|D2_medium,True,dataset_split/images/train/steel_free_space_r0.1_eps20_sig0.02_x2.51_y0.52.png,dataset_split/conditions/train/steel_free_space_r0.1_eps20_sig0.02_x2.51_y0.52.in,train
steel,free_space,0.08,5,0.05,2.46,0.49,steel_free_space_r0.08_eps5_sig0.05_x2.46_y0.49,steel_free_space,S_eps5_sig0.05,0.51,D2_medium,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps5_sig0.05_y0.49,steel_free_space|S_eps5_sig0.05|R3_medium_large|D2_medium,True,dataset_split/images/stress_test/steel_free_space_r0.08_eps5_sig0.05_x2.46_y0.49.png,dataset_split/conditions/stress_test/steel_free_space_r0.08_eps5_sig0.05_x2.46_y0.49.in,stress_test
pvc,free_space,0.1,4,0.001,2.3,0.65,pvc_free_space_r0.1_eps4_sig0.001_x2.3_y0.65,pvc_free_space,S_eps4_sig0.001,0.35,D2_medium,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps4_sig0.001_y0.65,pvc_free_space|S_eps4_sig0.001|R4_large|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.1_eps4_sig0.001_x2.3_y0.65.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps4_sig0.001_x2.3_y0.65.in,train
